guid,act,tas,wa,vic,qld,nsw,sa,nt
https://id.biodiversity.org.au/node/apni/2912030,1,1,1,1,0,1,1,1
https://id.biodiversity.org.au/node/apni/2900745,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/7622844,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2889552,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2905555,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2919130,0,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2900425,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2899155,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2896232,0,1,0,1,0,0,0,0
NZOR-6-15234,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2899037,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2908826,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51291688,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2911967,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2913328,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2914492,0,0,0,0,1,1,1,0
https://id.biodiversity.org.au/node/apni/2900323,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2900373,1,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2919815,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2886045,0,0,0,0,0,1,0,0
NZOR-6-92113,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2915495,0,0,0,0,1,1,0,0
NZOR-6-96159,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2891639,1,0,1,1,1,1,1,0
NZOR-6-69434,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2900275,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2887232,0,0,0,0,0,1,0,0
NZOR-6-126963,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2899969,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2919232,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/4344740,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2910535,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2892773,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2911973,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2893428,0,0,1,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2907770,0,0,0,0,1,0,0,0
NZOR-6-39795,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2890304,0,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2895610,0,0,0,0,0,1,1,0
https://id.biodiversity.org.au/node/apni/2893549,1,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2914611,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/name/apni/195611,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2886818,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/9078993,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2919608,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/7822689,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/4620965,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/7781027,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2906310,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/6581049,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2891639,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2889142,0,0,0,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2907368,0,0,0,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2892276,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/8696072,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2896603,0,0,0,0,0,0,0,0
NZOR-6-64379,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2916565,0,0,0,1,1,1,1,0
https://id.biodiversity.org.au/taxon/apni/51269898,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2905195,0,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2918955,1,0,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2894159,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2902079,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2905586,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2889194,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2894210,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2901437,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2903131,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2913760,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2889360,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2895368,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2899886,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2893138,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2910467,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2916257,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2886866,0,0,1,1,0,0,1,0
NZOR-6-77706,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2914649,0,0,0,0,1,0,0,0
NZOR-6-94388,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2887624,0,0,1,0,1,0,0,0
NZOR-6-70022,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2903878,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2918338,0,0,1,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2916678,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2905301,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2894213,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2905198,0,0,1,0,1,1,0,1
https://id.biodiversity.org.au/taxon/apni/51295528,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51269158,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51289232,0,0,0,0,0,0,0,0
NZOR-6-68380,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2902308,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2912520,0,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2908315,0,0,1,0,1,0,1,1
https://id.biodiversity.org.au/node/apni/2894361,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2911920,0,0,0,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2892209,0,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2906218,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2906489,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2905645,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51392276,0,0,0,0,0,1,0,0
NZOR-6-26639,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2912646,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2908224,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2887736,0,1,0,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2895394,0,1,0,0,0,1,1,0
https://id.biodiversity.org.au/node/apni/2896885,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2888716,0,1,0,1,1,1,1,0
NZOR-6-125254,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2904988,0,0,1,0,1,0,0,1
NZOR-6-76064,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2900960,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2913412,1,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2920992,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2908471,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2897595,0,0,0,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2916405,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2904055,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2920790,0,1,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2918082,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2891110,0,1,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2903516,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2909694,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2886290,1,0,1,1,1,1,1,1
NZOR-6-124025,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2890697,0,0,1,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2897594,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2921102,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2890881,0,0,0,0,0,0,0,0
NZOR-6-136169,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2906788,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2917512,0,0,1,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2894312,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2919382,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2896229,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2908415,0,0,1,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2900063,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/name/apni/195611,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2916683,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2888162,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2921259,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/taxon/apni/51286820,0,1,0,1,0,1,1,0
NZOR-6-108785,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/name/apni/108487,0,0,0,0,0,0,0,1
NZOR-6-25257,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2901856,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2909781,0,1,0,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/6211779,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2902980,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2898772,0,0,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2906406,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2904997,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2907830,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2912709,0,0,0,0,0,0,1,0
NZOR-6-128825,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2915204,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2887654,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2909694,0,1,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2889267,0,0,1,1,1,1,0,1
https://id.biodiversity.org.au/node/apni/2913312,0,0,1,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2891345,0,0,1,0,1,1,0,1
https://id.biodiversity.org.au/taxon/apni/51289055,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/7823819,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2903519,0,0,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2899572,0,0,0,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2895458,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/5234975,0,0,1,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2899758,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2899343,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2900981,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51269068,0,0,0,0,1,0,1,0
https://id.biodiversity.org.au/node/apni/7835767,0,0,0,0,0,1,0,0
NZOR-6-136360,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51300364,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51269102,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2910062,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51293914,1,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2899254,0,0,0,0,0,1,0,0
NZOR-6-29887,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2920741,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2910373,0,0,0,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2907385,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2905555,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2903197,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2914423,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2911439,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2899745,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2893892,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2903304,0,1,0,0,0,0,0,0
https://id.biodiversity.org.au/name/apni/100586,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2895705,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2887283,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2910220,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2905951,0,0,0,0,0,1,0,0
NZOR-6-76153,0,0,0,0,0,1,1,0
https://id.biodiversity.org.au/node/apni/2905220,0,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2886792,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2907341,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2893612,0,0,0,1,1,1,0,1
https://id.biodiversity.org.au/taxon/apni/51268996,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2894129,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2903556,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2905601,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2912346,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2905482,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2910300,0,0,0,1,1,0,0,0
https://id.biodiversity.org.au/node/apni/2912885,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2904248,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/taxon/apni/51271072,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2890806,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2897829,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2889456,0,0,1,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2904719,0,1,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/7432207,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2891720,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51293892,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2895891,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51269147,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2912229,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/8735105,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2891085,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2912402,0,0,0,1,0,1,0,0
NZOR-6-66352,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2913175,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2904697,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2911945,0,1,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2919383,0,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/7388244,0,1,1,1,0,0,1,0
NZOR-6-22089,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2898051,1,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2909623,0,0,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2887997,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/name/apni/51265352,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/taxon/apni/51295129,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51300341,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2916565,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/8441136,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2894955,0,0,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2906116,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/taxon/apni/51267518,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2913628,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2906474,0,0,1,1,1,1,1,0
NZOR-6-38626,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2907763,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2917813,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/name/apni/86063,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2908000,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2886583,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2908981,0,0,0,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2886987,0,0,1,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2894222,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/taxon/apni/51311060,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2904394,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/ausmoss/2912539,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2893067,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2918813,0,0,0,0,0,0,1,0
NZOR-6-33872,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2908095,0,0,1,0,0,0,0,0
NZOR-6-80700,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51337613,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2911480,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2894047,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2917915,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51284153,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2919772,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/taxon/apni/51270206,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2895772,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2912472,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51285079,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2907691,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2899446,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2886076,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/taxon/apni/51269874,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2888500,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2902237,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2912780,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51311285,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2915849,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/6996391,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2903945,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2900092,0,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2886851,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2898483,0,0,1,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2896259,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2898596,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2902985,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2891092,0,0,1,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2913245,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2898161,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2913654,0,0,1,1,1,1,1,0
NZOR-6-103656,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2889576,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2920278,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2888812,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/taxon/apni/51303940,0,0,0,0,0,1,0,0
NZOR-6-84208,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2886371,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2909915,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2891950,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2894874,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2889240,0,1,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2892613,0,0,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2892579,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/8331336,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2900598,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2920245,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2898872,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2893778,0,0,1,0,1,1,1,0
https://id.biodiversity.org.au/node/apni/2893047,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2889965,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2917652,0,1,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2891910,0,0,1,0,0,0,1,0
NZOR-6-12030,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2899212,0,0,1,1,0,0,0,1
https://id.biodiversity.org.au/node/apni/2900392,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/taxon/apni/51295129,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2891273,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2906006,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2903218,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2888849,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2888585,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2891365,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2902216,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51294588,0,1,1,0,1,1,1,0
https://id.biodiversity.org.au/node/apni/2908153,0,0,1,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2897018,1,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2912068,0,0,1,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51291059,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2912196,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2907710,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51298373,0,0,1,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2912037,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2911217,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2910206,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2900035,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2911551,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2904448,0,1,1,1,0,1,1,1
https://id.biodiversity.org.au/node/apni/2913921,0,0,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2895791,0,1,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2901522,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2893355,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/taxon/apni/51291699,0,0,0,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2916121,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2899351,0,1,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2900859,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2907019,0,0,1,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2899501,0,1,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2898573,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2897479,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51299883,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2899318,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2906854,1,1,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2912782,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2897635,1,1,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2893154,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2889107,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2902741,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51300306,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/7587094,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2902425,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2897578,0,0,0,0,0,1,0,0
NZOR-6-84309,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2910762,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2900634,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/8009374,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2920734,0,1,0,1,0,1,0,0
